video_id,title,description,published_at,thumbnails,tags,category_id,view_count,like_count,comment_count,duration,definition,dimension,caption,licensed_content
L8KmT-ZX9GU,The real cost of owning a car | Car buying | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:car-buying/xa6995ea67a8e9fdd:additional-costs-of-car-ownership/v/the-real-cost-of-owning-a-car

Owning a car is more than just making the monthly payment. Remember to factor in expenses like gas, insurance, repairs, maintenance, and registration. All these extra costs make the car more expensive in the long run.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T19:04:12Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/L8KmT-ZX9GU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/L8KmT-ZX9GU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/L8KmT-ZX9GU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/L8KmT-ZX9GU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/L8KmT-ZX9GU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1172,39,0,PT4M55S,hd,2d,true,False
UtM1hDlP62o,Opening a bank account | Banking | Financial Literacy | Khan Academy,"""Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:banking/xa6995ea67a8e9fdd:understanding-bank-accounts/v/opening-a-bank-account

How do you open a bank account? Watch Sal guide you through the steps: from where to bank, to funding an account.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T19:03:27Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/UtM1hDlP62o/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/UtM1hDlP62o/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/UtM1hDlP62o/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/UtM1hDlP62o/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/UtM1hDlP62o/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1854,14,2,PT3M6S,hd,2d,true,False
lRajjjXJVL8,Managing your bank account | Banking | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:banking/xa6995ea67a8e9fdd:understanding-bank-accounts/v/managing-your-bank-account

Knowing your routing and account number is vital for setting up direct deposit, ensuring your paycheck lands directly in your bank account. It also enables you to automate bill payments, helping avoid late fees and keeping your finances in order.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T19:02:51Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/lRajjjXJVL8/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/lRajjjXJVL8/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/lRajjjXJVL8/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/lRajjjXJVL8/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/lRajjjXJVL8/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,536,13,1,PT4M35S,hd,2d,true,False
eqkql_rIoOo,Psychology of money part 2 | Financial goals | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:financial-goals/xa6995ea67a8e9fdd:money-personality/v/psychology-of-money-part-2

Money biases like herd mentality and anchoring bias can lead people to make financial decisions based on peer actions or initial information, potentially distracting them from making rational, well-informed choices. This often results in missed opportunities or unnecessary financial losses.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T19:00:48Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/eqkql_rIoOo/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/eqkql_rIoOo/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/eqkql_rIoOo/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/eqkql_rIoOo/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/eqkql_rIoOo/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1657,51,3,PT2M54S,hd,2d,true,False
Md4C2Wsu4A8,Things to consider when renting a home | Housing | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:housing24/xa6995ea67a8e9fdd:renting-vs-homeownership/v/things-to-consider-when-renting-a-home

Before renting a home, it's crucial to consider your budget, the total housing cost (including utilities and other fees), whether pets are allowed, and the maximum number of occupants permitted. These factors help ensure the home meets your needs and stays within your financial limits, avoiding unexpected challenges or suprises.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T18:58:47Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/Md4C2Wsu4A8/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Md4C2Wsu4A8/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Md4C2Wsu4A8/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Md4C2Wsu4A8/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Md4C2Wsu4A8/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,590,18,1,PT5M25S,hd,2d,true,False
A32NgLuwSp8,The hire package: A look at hiring forms | Employment | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:employment/xa6995ea67a8e9fdd:hiring-process-forms-and-documents/v/the-hire-package-a-look-at-hiring-forms

Get to know the basics of new hire paperwork: The W4 form helps employees adjust their tax withholding to avoid surprises at tax time, while the I9 form is a critical step in verifying an individual's authorization to work in the U.S.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T18:55:28Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/A32NgLuwSp8/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/A32NgLuwSp8/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/A32NgLuwSp8/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/A32NgLuwSp8/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/A32NgLuwSp8/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,398,7,0,PT2M41S,hd,2d,true,False
ueuKWwqhssY,Benefits explained | Employment | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:employment/xa6995ea67a8e9fdd:compensation-more-than-pay/v/benefits-explained

Unlock the meaning behind common benefits acronyms with our informative video! Sal will walk you through the essentials of FSAs, HSAs, PTO, 401(k)s, and beyond, providing a clear understanding of each and how they impact your compensation package. Get ready to confidently navigate your benefits and make the most of what your job has to offer.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T18:54:36Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/ueuKWwqhssY/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ueuKWwqhssY/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ueuKWwqhssY/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ueuKWwqhssY/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ueuKWwqhssY/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,625,16,2,PT7M38S,hd,2d,true,False
yuLbtRS2j8U,Non-typical pay structures | Employment | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:employment/xa6995ea67a8e9fdd:non-typical-pay-structures/v/non-typical-pay-structures

Your paycheck might not always be a simple number; it can be money from making sales (commission), cash from jobs, what you get in tips, renting out your place (passive income), or what you earn from short-term gigs and being your own boss (freelancing). It's good to know how all these different kinds of pay work together to give you your full income picture.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T18:03:22Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/yuLbtRS2j8U/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/yuLbtRS2j8U/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/yuLbtRS2j8U/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/yuLbtRS2j8U/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/yuLbtRS2j8U/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,793,15,1,PT7M58S,hd,2d,true,False
xH_IlU7nIRs,Psychology of money part 1 | Financial goals | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:financial-goals/xa6995ea67a8e9fdd:money-personality/v/psychology-of-money-part-1

Money biases like herd mentality and anchoring bias can lead people to make financial decisions based on peer actions or initial information, potentially distracting them from making rational, well-informed choices. This often results in missed opportunities or unnecessary financial losses.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T18:01:01Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/xH_IlU7nIRs/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/xH_IlU7nIRs/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/xH_IlU7nIRs/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/xH_IlU7nIRs/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/xH_IlU7nIRs/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,4901,176,6,PT4M47S,hd,2d,true,False
HGWRLRgOm8E,Banking institutions | Banking | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:banking/xa6995ea67a8e9fdd:banking-and-financial-institutions/v/banking-institutions

In the world of banking, you've got choices like the big commercial banks with their one-stop-shop services, your hometown banks with a personal touch, credit unions that give profits back to their members, and online banks that let you handle your money anytime, anywhere. Each type offers something special for how you like to handle your money.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T17:52:44Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/HGWRLRgOm8E/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/HGWRLRgOm8E/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/HGWRLRgOm8E/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/HGWRLRgOm8E/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/HGWRLRgOm8E/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1081,22,1,PT4M46S,hd,2d,true,False
_US1NnuGP4I,Things to know before buying a home | Housing | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:housing24/xa6995ea67a8e9fdd:renting-vs-homeownership/v/things-to-know-before-buying-a-home

If you are thinking of buying a home, remember to consider the full range of costs involved beyond the mortgage payment, including property taxes, homeowner's insurance, and homeowners association (HOA) fees. Including these expenses in your budget is crucial to ensure you can afford the overall cost of homeownership.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T17:48:37Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/_US1NnuGP4I/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/_US1NnuGP4I/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/_US1NnuGP4I/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/_US1NnuGP4I/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/_US1NnuGP4I/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1092,43,3,PT7M10S,hd,2d,true,False
8yfM_EttsZw,Government supervision and regulation of banking institutions | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:banking/xa6995ea67a8e9fdd:banking-regulations-and-agencies/v/government-supervision-and-regulation-of-banking-institutions

The Federal Reserve (Fed), Office of the Comptroller of the Currency (OCC), Federal Deposit Insurance Corporation (FDIC), National Credit Union Administration (NCUA), and Consumer Financial Protection Bureau (CFPB) are key regulators and insurers of the U.S. financial system, each playing a distinct role in overseeing financial institutions, insuring deposits, and protecting consumers’ rights.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T17:45:55Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/8yfM_EttsZw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/8yfM_EttsZw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/8yfM_EttsZw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/8yfM_EttsZw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/8yfM_EttsZw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,740,13,3,PT6M26S,hd,2d,true,False
3TrT1vIR4to,Similar triangles & slope: proportion using coordinates | Grade 8 (TX) | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/math/grade-8-math-tx/x42e41b058fcf4059:untitled-76/x42e41b058fcf4059:similar-triangles-slope/v/similar-triangles-and-slope-proportion-using-coordinates

Students use similar triangles to show that the slope is the same between any two points on a line in the coordinate plane. This worked example shows how to write the proportion using the coordinates and the slope formula.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://https://www.khanacademy.org/donate?",2024-08-01T15:41:06Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/3TrT1vIR4to/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/3TrT1vIR4to/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/3TrT1vIR4to/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/3TrT1vIR4to/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/3TrT1vIR4to/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,995,11,1,PT2M54S,hd,2d,true,False
gnXCTo6lAnA,Identifying proportional & non-proportional functions | Grade 8 (TX TEKS) | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://https://www.khanacademy.org/math/grade-8-math-tx/x42e41b058fcf4059:untitled-135/x42e41b058fcf4059:proportional-non-proportional-functions/v/identifying-proportional-non-proportional-functions

Practice identifying examples of proportional and non-proportional functions that arise from mathematical and real-world problems.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://https://https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://https://https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T15:39:10Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/gnXCTo6lAnA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/gnXCTo6lAnA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/gnXCTo6lAnA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/gnXCTo6lAnA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/gnXCTo6lAnA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,688,4,0,PT3M25S,hd,2d,true,False
Oehhq7kHOM4,Visually verifying a solution to a system | Grade 8 (TX TEKS) | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/math/grade-8-math-tx/x42e41b058fcf4059:untitled-135/x42e41b058fcf4059:simultaneous-linear-equations-systems-of-equations/v/visually-verifying-a-solution-to-a-system

Given a graph of a system of two linear equations, verify if a given value of x is a solution to the system.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T15:38:12Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/Oehhq7kHOM4/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Oehhq7kHOM4/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Oehhq7kHOM4/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Oehhq7kHOM4/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Oehhq7kHOM4/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,402,6,0,PT1M15S,hd,2d,true,False
